-4.664839804172515869e-01,-1.420260816812515259e-01,-2.406381964683532715e-01,-8.499616384506225586e-02,-1.442192196846008301e-01,-2.406381964683532715e-01,-1.572166532278060913e-01,-4.504905343055725098e-01,-3.776351511478424072e-01,-2.406381964683532715e-01,-4.283740818500518799e-01,-5.425054430961608887e-01,-3.747445344924926758e-01,2.611781954765319824e-01,-1.851487606763839722e-01,-1.442192196846008301e-01,-1.319588720798492432e-01,9.546379745006561279e-02,-2.675568163394927979e-01,-3.402835130691528320e-01
-2.044002115726470947e-01,-4.238152503967285156e-02,-1.125764772295951843e-01,-5.423712134361267090e-01,2.473358064889907837e-02,-1.125764772295951843e-01,-4.688328504562377930e-01,3.460858250036835670e-03,-1.823181360960006714e-01,-1.125764772295951843e-01,-5.182056874036788940e-02,2.056065015494823456e-02,1.340376771986484528e-02,-4.565721452236175537e-01,-1.111008748412132263e-01,2.473358064889907837e-02,2.204472944140434265e-02,-1.178635731339454651e-01,-1.672474853694438934e-02,8.643303997814655304e-03
-2.828446328639984131e-01,-5.656687021255493164e-01,-2.209677696228027344e-01,-3.152635097503662109e-01,-1.870592534542083740e-01,-2.209677696228027344e-01,-2.809562981128692627e-01,1.735567450523376465e-01,3.007624149322509766e-01,-2.209677696228027344e-01,-4.747312366962432861e-01,-3.332591652870178223e-01,2.798442542552947998e-01,5.658163130283355713e-02,-3.772379755973815918e-01,-1.870592534542083740e-01,-3.625780716538429260e-02,7.782363891601562500e-02,4.198396801948547363e-01,3.434187769889831543e-01
-1.107725426554679871e-01,-6.386364251375198364e-02,6.662171334028244019e-02,-6.298364698886871338e-02,-3.336773067712783813e-02,6.662171334028244019e-02,1.221352536231279373e-02,4.812818169593811035e-01,-1.254934966564178467e-01,6.662171334028244019e-02,3.718536719679832458e-02,-1.166827678680419922e-01,3.332786560058593750e-01,-4.300347566604614258e-01,-5.130031108856201172e-01,-3.336773067712783813e-02,4.512538202106952667e-03,2.524188458919525146e-01,-2.374709844589233398e-01,1.521305888891220093e-01
-2.917712330818176270e-01,-9.435568004846572876e-02,-1.169356331229209900e-01,-2.961196005344390869e-01,-8.797180652618408203e-02,-1.169356331229209900e-01,-3.003774583339691162e-01,-2.991821430623531342e-02,4.156984388828277588e-01,-1.169356331229209900e-01,2.369048595428466797e-01,-1.914913803339004517e-01,3.898843228816986084e-01,2.123383283615112305e-01,-1.887362897396087646e-01,-8.797180652618408203e-02,-4.025212526321411133e-01,-3.538235723972320557e-01,7.424444556236267090e-01,2.952160239219665527e-01
-5.843537300825119019e-02,-2.768439054489135742e-01,1.188739296048879623e-02,1.150117740035057068e-01,-1.299087107181549072e-01,1.188739296048879623e-02,5.146458372473716736e-02,2.872242033481597900e-01,-3.770330846309661865e-01,1.188739296048879623e-02,5.491486936807632446e-02,-2.298618853092193604e-01,9.305228292942047119e-02,-2.260729074478149414e-01,3.684168308973312378e-02,-1.299087107181549072e-01,-2.978455126285552979e-01,-1.333867013454437256e-01,-3.149324953556060791e-01,3.349529579281806946e-02
1.632576584815979004e-01,-7.117830216884613037e-02,2.369526475667953491e-01,-2.569347620010375977e-01,1.955115199089050293e-01,2.369526475667953491e-01,-1.115861982107162476e-01,-2.642727196216583252e-01,1.091697439551353455e-01,2.369526475667953491e-01,4.546945914626121521e-02,6.261117011308670044e-02,-6.305813193321228027e-01,-1.012724041938781738e-01,2.592342719435691833e-02,1.955115199089050293e-01,7.160808891057968140e-03,-3.134256005287170410e-01,1.327515114098787308e-02,3.007885515689849854e-01
1.998332142829895020e-01,-1.529225707054138184e-01,2.838467955589294434e-01,-2.385683059692382812e-01,2.730416655540466309e-01,2.838467955589294434e-01,-3.047373294830322266e-01,6.024079769849777222e-02,-2.493043392896652222e-01,2.838467955589294434e-01,4.949265122413635254e-01,2.239391580224037170e-02,-9.354810416698455811e-02,2.468556612730026245e-01,3.298556506633758545e-01,2.730416655540466309e-01,3.580403625965118408e-01,2.717805206775665283e-01,-3.669099807739257812e-01,-4.692547023296356201e-01
4.213903471827507019e-02,-1.039866358041763306e-03,3.275023698806762695e-01,2.878622710704803467e-01,2.549643516540527344e-01,3.275023698806762695e-01,4.840213954448699951e-01,-2.315336614847183228e-01,8.783289045095443726e-02,3.275023698806762695e-01,6.190967559814453125e-01,1.529079228639602661e-01,1.439897269010543823e-01,6.132622957229614258e-01,1.854827702045440674e-01,2.549643516540527344e-01,3.121857643127441406e-01,8.239861577749252319e-02,-2.657426297664642334e-01,-1.656228452920913696e-01
1.469587832689285278e-01,-1.181316673755645752e-01,-1.575263291597366333e-01,2.321123480796813965e-01,-2.624032497406005859e-01,-1.575263291597366333e-01,9.657259285449981689e-02,-4.217734336853027344e-01,-4.707366228103637695e-01,-1.575263291597366333e-01,3.184732496738433838e-01,-3.003697693347930908e-01,-6.967755556106567383e-01,-1.895091831684112549e-01,5.075564235448837280e-02,-2.624032497406005859e-01,-1.748287677764892578e-01,-1.396971940994262695e-01,-5.245153307914733887e-01,-7.695217728614807129e-01
-4.721976816654205322e-02,1.614945083856582642e-01,-1.307719852775335312e-02,1.614808477461338043e-02,2.314485609531402588e-01,-1.307719852775335312e-02,2.524435520172119141e-02,5.084528923034667969e-01,4.065591841936111450e-02,-1.307719852775335312e-02,3.439745679497718811e-02,-2.953021228313446045e-01,3.926733136177062988e-01,2.689576447010040283e-01,1.268005371093750000e-02,2.314485609531402588e-01,-2.871753573417663574e-01,-2.104908525943756104e-01,1.225448846817016602e-01,-4.929025471210479736e-02
3.870362043380737305e-02,-2.215106040239334106e-01,1.142521426081657410e-01,-1.561947613954544067e-01,-1.188039034605026245e-01,1.142521426081657410e-01,5.855119228363037109e-02,-3.393923640251159668e-01,-2.953293025493621826e-01,1.142521426081657410e-01,-6.686185002326965332e-01,2.251751907169818878e-02,-3.215277791023254395e-01,-5.299704521894454956e-02,-5.185584723949432373e-02,-1.188039034605026245e-01,-3.825390338897705078e-01,-3.820876479148864746e-01,-2.565922737121582031e-01,-4.989334940910339355e-01
-2.170996665954589844e-01,-3.572261631488800049e-01,-7.693003118038177490e-02,-2.973493635654449463e-01,-3.695997595787048340e-01,-7.693003118038177490e-02,-4.067015349864959717e-01,-9.749232977628707886e-02,1.777061372995376587e-01,-7.693003118038177490e-02,-1.988146901130676270e-01,7.638934254646301270e-02,5.794134363532066345e-02,2.396188974380493164e-01,-3.134870827198028564e-01,-3.695997595787048340e-01,4.118294641375541687e-02,2.569911181926727295e-01,1.768230348825454712e-01,-6.335478276014328003e-02
-3.044205605983734131e-01,1.978628635406494141e-01,-2.940408512949943542e-02,-1.814588308334350586e-01,-4.739484563469886780e-02,-2.940408512949943542e-02,-1.442403942346572876e-01,4.450223147869110107e-01,-4.117909073829650879e-01,-2.940408512949943542e-02,7.885476201772689819e-02,-4.582612812519073486e-01,-6.117229908704757690e-02,-2.266282737255096436e-01,-3.825914263725280762e-01,-4.739484563469886780e-02,-3.611223697662353516e-01,-3.009107708930969238e-01,-4.026409685611724854e-01,-9.783478081226348877e-02
-3.619073703885078430e-02,-1.454657018184661865e-01,-1.431928575038909912e-02,-2.319892793893814087e-01,-1.422950476408004761e-01,-1.431928575038909912e-02,-2.157848924398422241e-01,1.402567625045776367e-01,-3.517563343048095703e-01,-1.431928575038909912e-02,-7.282759249210357666e-02,-2.873094379901885986e-01,3.046455085277557373e-01,6.902162730693817139e-02,6.324481964111328125e-02,-1.422950476408004761e-01,-3.677571415901184082e-01,-1.790930479764938354e-01,-2.655909657478332520e-01,-4.248858690261840820e-01
-3.793812394142150879e-01,8.919703960418701172e-02,3.298214972019195557e-01,9.524360299110412598e-03,2.730645239353179932e-01,3.298214972019195557e-01,1.762409359216690063e-01,-1.600631624460220337e-01,-2.802622914314270020e-01,3.298214972019195557e-01,2.825650572776794434e-01,3.413149621337652206e-03,-4.591468870639801025e-01,-5.547469854354858398e-02,1.267818510532379150e-01,2.730645239353179932e-01,-9.339983016252517700e-02,-6.476980168372392654e-03,-2.064548134803771973e-01,-1.195243000984191895e+00
-4.293830990791320801e-01,-1.792813539505004883e-01,-1.455736756324768066e-01,-6.328944563865661621e-01,-5.305205583572387695e-01,-1.455736756324768066e-01,-5.309064388275146484e-01,-4.692944586277008057e-01,-4.168930351734161377e-01,-1.455736756324768066e-01,1.266896128654479980e-01,-3.569321632385253906e-01,-5.591698288917541504e-01,-2.384367957711219788e-02,-4.658506810665130615e-01,-5.305205583572387695e-01,-6.229959726333618164e-01,-6.116076707839965820e-01,-2.854536771774291992e-01,1.271510720252990723e-01
-4.712586104869842529e-02,-4.106711149215698242e-01,-2.151194661855697632e-01,-4.666097164154052734e-01,-3.474886715412139893e-01,-2.151194661855697632e-01,-3.364808559417724609e-01,-2.966622710227966309e-01,1.562396623194217682e-02,-2.151194661855697632e-01,3.015327081084251404e-02,-1.545211970806121826e-01,-5.529839992523193359e-01,-1.458958536386489868e-01,-3.925141990184783936e-01,-3.474886715412139893e-01,-6.079072505235671997e-02,-1.134698018431663513e-01,2.760175466537475586e-01,-5.788742303848266602e-01
-3.019101917743682861e-01,-1.804240047931671143e-02,-5.297604948282241821e-02,-4.955477118492126465e-01,-1.867231875658035278e-01,-5.297604948282241821e-02,-4.629635810852050781e-01,5.388853549957275391e-01,4.284856021404266357e-01,-5.297604948282241821e-02,6.935117393732070923e-02,1.433430761098861694e-01,4.552595317363739014e-02,4.595006108283996582e-01,-3.179453015327453613e-01,-1.867231875658035278e-01,6.580085307359695435e-02,1.858701258897781372e-01,4.744879901409149170e-01,1.165626272559165955e-01
6.473167240619659424e-02,1.545750051736831665e-01,2.112977355718612671e-01,3.722776845097541809e-02,7.595939934253692627e-02,2.112977355718612671e-01,-1.109477505087852478e-01,1.600950360298156738e-01,1.888871341943740845e-01,2.112977355718612671e-01,-1.016246452927589417e-01,-3.477607369422912598e-01,1.548519134521484375e-01,8.502388000488281250e-02,2.941271960735321045e-01,7.595939934253692627e-02,-8.647047728300094604e-02,-3.829485550522804260e-02,2.882598340511322021e-01,1.995243877172470093e-01
6.382685154676437378e-02,-1.995989084243774414e-01,2.248482406139373779e-01,-2.234291732311248779e-01,2.067156881093978882e-01,2.248482406139373779e-01,6.672799587249755859e-02,-3.447832763195037842e-01,8.242369443178176880e-02,2.248482406139373779e-01,-5.648524314165115356e-02,6.239410042762756348e-01,-1.596102118492126465e-01,5.386047437787055969e-02,5.058259889483451843e-02,2.067156881093978882e-01,4.326447248458862305e-01,4.627452194690704346e-01,-8.189797401428222656e-03,5.084800720214843750e-01
-1.433290094137191772e-01,-1.544276028871536255e-01,-2.817897200584411621e-01,-3.123411834239959717e-01,-1.147896945476531982e-01,-2.817897200584411621e-01,-2.532519400119781494e-01,1.482013165950775146e-01,-1.596255898475646973e-01,-2.817897200584411621e-01,-6.121187210083007812e-01,5.549051612615585327e-02,3.763574957847595215e-01,2.152560800313949585e-01,-2.556870579719543457e-01,-1.147896945476531982e-01,8.893835544586181641e-02,-9.188232570886611938e-02,5.145155265927314758e-02,6.921421885490417480e-01
5.074724555015563965e-02,-1.433376520872116089e-01,6.294025480747222900e-02,5.279121398925781250e-01,-2.002471387386322021e-01,6.294025480747222900e-02,2.377431243658065796e-01,3.627732694149017334e-01,1.229162365198135376e-01,6.294025480747222900e-02,-5.102574229240417480e-01,-1.624890118837356567e-01,-6.102065369486808777e-02,-7.461604475975036621e-02,7.175784111022949219e-01,-2.002471387386322021e-01,2.973664999008178711e-01,2.152245938777923584e-01,6.543609499931335449e-02,2.323528826236724854e-01
-1.061570569872856140e-01,-4.153460562229156494e-01,-3.380287289619445801e-01,-9.524117410182952881e-02,-1.769466549158096313e-01,-3.380287289619445801e-01,-2.656685374677181244e-02,1.143584176898002625e-01,1.995377391576766968e-01,-3.380287289619445801e-01,5.720601417124271393e-03,-1.020545735955238342e-01,7.154857367277145386e-02,3.096835315227508545e-01,-1.086553037166595459e-01,-1.769466549158096313e-01,-1.107755750417709351e-01,7.126592844724655151e-02,2.105295360088348389e-01,5.578212141990661621e-01
2.590545453131198883e-02,-1.357048898935317993e-01,2.477677017450332642e-01,-1.818138957023620605e-01,2.508317232131958008e-01,2.477677017450332642e-01,-1.301265694200992584e-02,-2.753514349460601807e-01,-2.075222432613372803e-01,2.477677017450332642e-01,2.154196649789810181e-01,1.711187511682510376e-01,2.250417768955230713e-01,1.374730914831161499e-01,-2.311577945947647095e-01,2.508317232131958008e-01,2.985531091690063477e-01,5.865643173456192017e-02,-2.076798230409622192e-01,3.002954125404357910e-01
4.585414379835128784e-02,6.468737870454788208e-02,-1.599950045347213745e-01,2.617835998535156250e-01,-3.326002061367034912e-01,-1.599950045347213745e-01,-1.740782707929611206e-01,5.876670479774475098e-01,-2.771814353764057159e-02,-1.599950045347213745e-01,-8.909779042005538940e-02,3.025330603122711182e-01,2.975683659315109253e-02,1.189274042844772339e-01,2.090010941028594971e-01,-3.326002061367034912e-01,4.160970449447631836e-01,2.758724391460418701e-01,-9.798438102006912231e-02,-5.295763611793518066e-01
4.212435781955718994e-01,-4.846307337284088135e-01,3.148210421204566956e-02,-2.497168481349945068e-01,2.098945230245590210e-01,3.148210421204566956e-02,-1.964637935161590576e-01,-3.973453342914581299e-01,9.071797132492065430e-02,3.148210421204566956e-02,-2.492155283689498901e-01,-1.268204897642135620e-01,-3.783865571022033691e-01,1.085417047142982483e-01,4.859555885195732117e-02,2.098945230245590210e-01,-2.291467189788818359e-01,-1.610120385885238647e-01,7.589153200387954712e-02,-1.137413382530212402e-01
-2.762804627418518066e-01,-2.419631481170654297e-01,6.994038820266723633e-02,9.170733392238616943e-02,2.188675701618194580e-01,6.994038820266723633e-02,1.315118223428726196e-01,4.713972508907318115e-01,4.231831431388854980e-01,6.994038820266723633e-02,-5.217019841074943542e-02,-3.194318339228630066e-02,3.839063644409179688e-01,-5.452761426568031311e-02,-1.048712283372879028e-01,2.188675701618194580e-01,-8.053279668092727661e-02,-9.689555503427982330e-03,3.481578230857849121e-01,5.630284175276756287e-02
-2.049213796854019165e-01,2.721985578536987305e-01,3.948916494846343994e-01,4.053983092308044434e-02,1.759317517280578613e-01,3.948916494846343994e-01,2.681210339069366455e-01,-3.962784260511398315e-02,5.387132167816162109e-01,3.948916494846343994e-01,6.867808848619461060e-02,3.242285251617431641e-01,-1.753061711788177490e-01,4.692328274250030518e-01,-1.797655075788497925e-01,1.759317517280578613e-01,4.964539781212806702e-02,9.629192948341369629e-02,6.357686519622802734e-01,1.815472692251205444e-01
7.377698086202144623e-03,1.959073916077613831e-02,4.559148102998733521e-02,-1.018436998128890991e-01,-3.268223702907562256e-01,4.559148102998733521e-02,5.613511428236961365e-02,4.029417037963867188e-01,3.757569491863250732e-01,4.559148102998733521e-02,-1.123528778553009033e-01,1.296209692955017090e-01,1.592469662427902222e-01,3.834197521209716797e-01,-1.062819361686706543e-01,-3.268223702907562256e-01,-8.501888252794742584e-03,-8.696934580802917480e-02,2.580991983413696289e-01,7.151424139738082886e-02
1.302059888839721680e-01,-7.109670341014862061e-02,-8.252429962158203125e-02,1.521193385124206543e-01,-9.615983814001083374e-02,-8.252429962158203125e-02,9.837058186531066895e-02,1.944062262773513794e-01,-1.431580632925033569e-02,-8.252429962158203125e-02,1.287248134613037109e-01,-4.009927436709403992e-02,-2.055639326572418213e-01,-5.582359060645103455e-02,-1.574983745813369751e-01,-9.615983814001083374e-02,-6.604946404695510864e-02,2.217165529727935791e-01,-1.193163916468620300e-01,3.422789871692657471e-01
-2.901837229728698730e-01,-4.329990479163825512e-04,-6.100052595138549805e-02,2.652934789657592773e-01,-5.897266790270805359e-02,-6.100052595138549805e-02,6.925313919782638550e-02,4.470740556716918945e-01,6.586341261863708496e-01,-6.100052595138549805e-02,-6.075832247734069824e-01,-3.609159290790557861e-01,4.762189090251922607e-01,4.171400368213653564e-01,2.133643180131912231e-01,-5.897266790270805359e-02,-4.542921483516693115e-01,-4.278249144554138184e-01,9.222297072410583496e-01,3.494535684585571289e-01
-2.427328974008560181e-01,-1.226900517940521240e-01,-1.496384739875793457e-01,-2.123284041881561279e-01,-5.313126370310783386e-02,-1.496384739875793457e-01,-3.810747265815734863e-01,3.582914471626281738e-01,-4.746382310986518860e-02,-1.496384739875793457e-01,-2.498177140951156616e-01,-1.105947643518447876e-01,5.783708095550537109e-01,-7.861378788948059082e-02,-3.709265887737274170e-01,-5.313126370310783386e-02,-6.218754649162292480e-01,-5.102441906929016113e-01,4.833958670496940613e-02,7.245266437530517578e-01
1.179307028651237488e-01,-1.360024213790893555e-01,9.140872210264205933e-02,1.189505159854888916e-01,1.993287801742553711e-01,9.140872210264205933e-02,-1.215272769331932068e-01,3.184063732624053955e-02,-1.052392087876796722e-02,9.140872210264205933e-02,2.071172297000885010e-01,-1.018440052866935730e-01,3.101433515548706055e-01,-3.782247006893157959e-01,2.106599509716033936e-01,1.993287801742553711e-01,-7.013872265815734863e-02,2.949467301368713379e-02,-1.234514564275741577e-01,-2.931594848632812500e-02
